        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8942e+07  5.9769e+03  5.1194e+03  1.6215e+02 -3.9717e-02  3.1856e-06  5.6789e-03 
        22  1.7000e+01  9.5000e+01  0.0000e+00  7.6799e+07  6.0378e+03  5.2700e+03  1.1084e+02  2.3893e-03 -1.7662e-06  2.0995e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.9507e+07  6.0202e+03  5.0776e+03  3.7488e+01  2.7712e-04 -1.1560e-07  1.4679e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8042e+07  5.9886e+03  5.0761e+03 -1.1415e+01  1.3038e-02 -8.3970e-07  1.9193e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8264e+07  5.9916e+03  5.0501e+03  3.2607e+01 -5.4159e-04  1.6111e-07  3.3583e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.4220e+07  5.9786e+03  5.1429e+03 -1.1803e+02  5.4390e-02 -4.5410e-06  9.9441e-03 
        22  1.7000e+01  9.5000e+01  0.0000e+00  7.9502e+07  5.9904e+03  5.2941e+03  6.4740e+01  6.3954e-03 -1.1766e-06  5.2373e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  7.9591e+07  6.1139e+03  5.1549e+03  7.4092e+01 -1.5909e-03 -5.3436e-07  1.1879e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.4174e+07  6.0476e+03  5.0058e+03  4.2348e+01 -3.3912e-04 -1.2073e-07  4.5755e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.6439e+07  6.0574e+03  5.1453e+03  4.2562e+01  6.9274e-05 -1.2694e-07  1.6263e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.9355e+07  6.0653e+03  5.1785e+03  4.0477e+01 -1.1587e-04 -6.7634e-08  1.2747e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.9159e+07  5.9941e+03  5.1106e+03  4.4188e+01  1.1519e-04 -2.0266e-07  6.9275e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  9.0211e+07  5.9684e+03  5.0699e+03  3.5243e+01 -4.8588e-04  9.8734e-08  6.8861e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.2492e+07  6.1169e+03  5.1044e+03  6.2816e+01 -1.1620e-03 -4.4622e-07  3.2052e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8218e+07  6.0327e+03  5.1000e+03  4.5221e+01 -5.9086e-04 -1.4152e-07  7.7199e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8140e+07  5.9808e+03  5.1629e+03  5.1104e+01  5.5301e-04 -3.5304e-07  1.5186e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.4760e+07  5.9828e+03  5.0487e+03  2.8344e+01 -2.9159e-03  7.4441e-07  8.2943e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.5064e+07  5.9794e+03  5.1284e+03  2.3121e+01  7.3237e-04  3.9302e-07  5.9552e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.9649e+07  6.1677e+03  5.3285e+03  5.2373e+01 -1.0543e-03 -1.7003e-07  1.9402e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.9913e+07  6.0013e+03  5.0478e+03  3.6936e+01 -7.7318e-05 -6.2787e-08  2.6561e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  9.0949e+07  5.9938e+03  5.0890e+03  3.3694e+01 -4.7017e-05  3.3281e-08  1.0808e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  9.1677e+07  5.9807e+03  5.1734e+03  3.3533e+01 -3.2853e-04  1.9259e-07  1.2335e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  9.0313e+07  6.0040e+03  5.0965e+03  4.1527e+01 -2.5665e-04 -1.1851e-07  1.1196e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.6923e+07  6.0467e+03  5.0499e+03  4.2689e+01  1.0940e-04 -2.2174e-07  3.4975e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8144e+07  6.0101e+03  5.1370e+03  4.5008e+01  4.5495e-05 -1.7384e-07  9.2697e-03 
        22  1.7000e+01  9.5000e+01  0.0000e+00  7.6703e+07  6.0654e+03  5.3464e+03  1.0850e+02 -2.5268e-03 -7.9610e-07  8.0968e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  7.8942e+07  6.0529e+03  5.1765e+03  5.8841e+01  8.7367e-05 -3.0928e-07  2.0898e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8014e+07  6.0524e+03  5.1377e+03  3.7863e+01  1.1753e-04 -4.1818e-08  1.6666e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.7441e+07  6.1202e+03  5.2342e+03  5.0781e+01 -7.8380e-04 -2.1025e-07  7.3116e-01 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8339e+07  6.0182e+03  5.1735e+03  3.3120e+01 -3.3037e-03  7.1071e-07  9.2607e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.5214e+07  6.0125e+03  5.1455e+03  5.4849e+01  2.9035e-04 -3.9515e-07  1.7325e-02 
        22  1.7000e+01  9.5000e+01  0.0000e+00  8.8794e+07  5.9967e+03  5.1082e+03  4.4592e+01  9.5201e-04 -3.4630e-07  1.4642e-01 
