       100  1.7000e+01  9.5000e+01  0.0000e+00  6.6587e+07  6.0194e+03  5.0622e+03  7.3914e+00  7.5131e-04  8.6255e-07  9.5546e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.2588e+07  5.9242e+03  5.2055e+03  2.3831e+01  1.7856e-05  1.1586e-06  3.8491e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.1403e+07  6.0417e+03  5.2054e+03 -1.8430e+01 -5.5574e-05  1.9713e-06  4.9341e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.4291e+07  5.9122e+03  5.3038e+03  1.4730e+03 -4.6847e-01  3.8984e-05  1.1205e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  7.7424e+07  5.9027e+03  4.9411e+03  2.8616e+00  2.4271e-05  9.5322e-07  3.1215e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.9474e+07  5.9330e+03  5.0459e+03  1.7526e+01 -9.9194e-03  2.3601e-06  4.5577e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.6756e+07  5.8772e+03  5.1379e+03 -8.6749e-01  6.7134e-06  1.5758e-06  6.5143e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.6746e+07  6.0136e+03  5.0211e+03 -1.1611e+01  5.7810e-06  1.7696e-06  4.3160e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  7.0116e+07  5.9263e+03  4.9378e+03  3.0735e+01 -1.1453e-02  2.1681e-06  5.4369e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  7.2391e+07  5.9053e+03  5.0813e+03  3.6000e+01 -3.3704e-03  8.7387e-07  7.0454e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.4572e+07  6.0343e+03  5.2820e+03 -2.7239e+01 -2.0663e-05  2.2644e-06  6.5335e+00 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.0786e+07  6.0817e+03  4.9957e+03  2.9640e+01 -4.0003e-03  1.0784e-06  2.1186e+01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  7.0275e+07  5.9731e+03  5.0724e+03  3.3585e+01 -1.1767e-02  2.2092e-06  6.8596e+00 
