       100  1.7000e+01  9.5000e+01  0.0000e+00  6.4879e+07  6.9425e+02  4.2095e+01  9.2704e+01 -6.6730e-02  3.6921e-05  2.1534e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.2296e+07  6.6206e+02 -3.7594e+01  8.8569e+01 -5.8626e-02  3.3529e-05  2.3970e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.9574e+07  8.1890e+02  1.3355e+02  9.4356e+01 -6.1632e-02  3.4648e-05  2.8097e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.7770e+07  1.0016e+03 -1.8258e+02  5.0079e+01 -6.9525e-03  3.7304e-06  2.5226e+01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.4051e+07  6.9845e+02  4.0692e+01  9.5889e+01 -7.2742e-02  3.9498e-05  1.9575e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.3764e+07  6.4584e+02 -2.1794e+01  8.5916e+01 -5.6462e-02  3.4600e-05  1.2544e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.0668e+07  6.4962e+02  2.2751e+00  9.2571e+01 -6.0139e-02  3.7273e-05  2.1013e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.9127e+07  8.8634e+02  1.5072e+02  1.9858e+02 -1.6200e-01  4.8179e-05  6.5681e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.8454e+07  7.5463e+02  6.9975e+01  1.2216e+02 -1.0443e-01  4.9423e-05  1.3359e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.5370e+07  7.3563e+02  7.7106e+01  9.3929e+01 -6.6850e-02  3.6012e-05  9.8250e-02 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.3886e+07  6.0476e+02 -3.7182e+01  8.8405e+01 -6.0820e-02  3.8249e-05  1.8908e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.7630e+07  7.1719e+02  3.5014e+01  1.2867e+02 -1.0946e-01  5.0985e-05  1.2452e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.9543e+07  6.5306e+02 -7.0564e+01  7.9694e+01 -2.8620e-02  2.0821e-05  1.5744e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.3040e+07  7.5746e+02  6.4772e+01  9.3155e+01 -5.5389e-02  2.8053e-05  3.3016e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.3646e+07  6.5062e+02  2.0847e+00  9.5141e+01 -6.1636e-02  3.3807e-05  3.2806e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.3909e+07  7.0128e+02  3.7261e+01  8.8272e+01 -6.1001e-02  3.5964e-05  2.6274e-02 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.3060e+07  6.9265e+02  6.7769e+01  9.2974e+01 -6.6595e-02  3.9649e-05  1.3295e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  6.6436e+07  9.4972e+02  2.8745e+02  9.5807e+01 -6.4843e-02  3.0336e-05  1.3590e-01 
       100  1.7000e+01  9.5000e+01  0.0000e+00  5.7224e+07  8.1239e+02 -1.2059e+02  9.8717e+01 -9.2251e-02  4.4232e-05  5.6051e-01 
