  1.41E-02  2.57E-01  3.99E-01  7.01E-01  9.18E-01  9.81E-01  9.90E-01  9.98E-01  9.98E-01  1.00E+00  1.00E+00
  1.78E-02  3.07E-01  4.49E-01  7.37E-01  9.35E-01  9.87E-01  9.95E-01  9.99E-01  9.99E-01  1.00E+00  1.00E+00
  2.24E-02  3.58E-01  4.97E-01  7.69E-01  9.48E-01  9.91E-01  9.97E-01  1.00E+00  9.99E-01  1.00E+00  1.00E+00
  2.82E-02  4.10E-01  5.44E-01  7.99E-01  9.59E-01  9.94E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.55E-02  4.61E-01  5.90E-01  8.25E-01  9.68E-01  9.97E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  4.47E-02  5.12E-01  6.34E-01  8.50E-01  9.75E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.63E-02  5.61E-01  6.76E-01  8.72E-01  9.80E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.09E-02  6.08E-01  7.16E-01  8.92E-01  9.85E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  8.92E-02  6.54E-01  7.54E-01  9.10E-01  9.88E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.12E-01  6.98E-01  7.90E-01  9.27E-01  9.91E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.41E-01  7.40E-01  8.23E-01  9.41E-01  9.94E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.78E-01  7.80E-01  8.54E-01  9.54E-01  9.96E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.24E-01  8.18E-01  8.83E-01  9.65E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.82E-01  8.53E-01  9.09E-01  9.75E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.55E-01  8.87E-01  9.33E-01  9.83E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  4.47E-01  9.19E-01  9.55E-01  9.89E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.63E-01  9.48E-01  9.73E-01  9.94E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.09E-01  9.75E-01  9.89E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  8.92E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
