  2.00E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.51E-05  8.74E-07  3.00E-05  3.04E-04  4.71E-04  1.43E-03  1.63E-03  2.85E-03  1.94E-03  2.91E-03  1.00E-02
  3.16E-05  1.53E-06  5.99E-05  5.64E-04  1.06E-03  2.02E-03  3.14E-03  5.50E-03  5.26E-03  8.72E-03  1.73E-02
  3.98E-05  2.62E-06  1.06E-04  1.11E-03  2.24E-03  4.38E-03  6.28E-03  1.06E-02  1.05E-02  1.70E-02  3.92E-02
  5.01E-05  5.46E-06  2.89E-04  1.88E-03  4.44E-03  8.60E-03  1.09E-02  1.63E-02  1.88E-02  3.20E-02  6.84E-02
  6.31E-05  9.61E-06  5.69E-04  3.46E-03  8.17E-03  1.48E-02  1.86E-02  3.05E-02  3.24E-02  5.32E-02  9.85E-02
  7.95E-05  2.01E-05  9.26E-04  5.45E-03  1.35E-02  2.46E-02  3.05E-02  4.60E-02  5.48E-02  8.02E-02  1.48E-01
  1.00E-04  3.84E-05  1.58E-03  8.78E-03  2.10E-02  3.79E-02  4.82E-02  6.76E-02  8.03E-02  1.20E-01  2.13E-01
  1.26E-04  6.38E-05  2.54E-03  1.36E-02  3.14E-02  5.83E-02  7.11E-02  1.02E-01  1.21E-01  1.72E-01  2.80E-01
  1.59E-04  1.01E-04  3.93E-03  2.08E-02  4.82E-02  8.66E-02  1.05E-01  1.43E-01  1.73E-01  2.32E-01  3.66E-01
  2.00E-04  1.69E-04  6.02E-03  3.11E-02  7.23E-02  1.20E-01  1.51E-01  1.98E-01  2.40E-01  3.14E-01  4.53E-01
  2.51E-04  2.75E-04  8.92E-03  4.55E-02  1.03E-01  1.66E-01  2.06E-01  2.69E-01  3.13E-01  3.98E-01  5.42E-01
  3.16E-04  4.41E-04  1.31E-02  6.46E-02  1.44E-01  2.22E-01  2.73E-01  3.47E-01  4.05E-01  4.79E-01  6.23E-01
  3.98E-04  7.35E-04  1.90E-02  8.93E-02  1.91E-01  2.93E-01  3.51E-01  4.38E-01  4.96E-01  5.72E-01  7.12E-01
  5.01E-04  1.30E-03  2.74E-02  1.24E-01  2.49E-01  3.67E-01  4.33E-01  5.31E-01  5.80E-01  6.68E-01  8.14E-01
  6.31E-04  2.30E-03  3.83E-02  1.63E-01  3.15E-01  4.53E-01  5.26E-01  6.20E-01  6.77E-01  7.47E-01  8.71E-01
  7.95E-04  4.19E-03  5.23E-02  2.10E-01  3.91E-01  5.41E-01  6.10E-01  7.06E-01  7.60E-01  8.20E-01  9.20E-01
  1.00E-03  7.62E-03  7.04E-02  2.66E-01  4.73E-01  6.24E-01  6.93E-01  7.76E-01  8.25E-01  8.82E-01  9.51E-01
  1.26E-03  1.36E-02  9.30E-02  3.26E-01  5.56E-01  7.06E-01  7.70E-01  8.36E-01  8.82E-01  9.23E-01  9.69E-01
  1.59E-03  2.34E-02  1.20E-01  3.91E-01  6.35E-01  7.78E-01  8.34E-01  8.95E-01  9.23E-01  9.56E-01  9.80E-01
  2.00E-03  3.81E-02  1.52E-01  4.56E-01  7.08E-01  8.39E-01  8.86E-01  9.34E-01  9.54E-01  9.72E-01  9.89E-01
  2.51E-03  5.86E-02  1.89E-01  5.19E-01  7.71E-01  8.85E-01  9.24E-01  9.61E-01  9.76E-01  9.85E-01  9.94E-01
  3.16E-03  8.50E-02  2.29E-01  5.79E-01  8.23E-01  9.25E-01  9.50E-01  9.77E-01  9.87E-01  9.95E-01  9.96E-01
  3.98E-03  1.17E-01  2.73E-01  6.31E-01  8.64E-01  9.48E-01  9.69E-01  9.88E-01  9.93E-01  9.98E-01  9.99E-01
  5.01E-03  1.55E-01  3.18E-01  6.79E-01  8.96E-01  9.65E-01  9.82E-01  9.94E-01  9.96E-01  9.98E-01  1.00E+00
  6.31E-03  1.96E-01  3.65E-01  7.22E-01  9.21E-01  9.78E-01  9.88E-01  9.97E-01  9.98E-01  1.00E+00  1.00E+00
