  6.30E-03  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  7.94E-03  0.00E+00  4.19E-04  4.72E-04  1.35E-03  9.94E-04  2.07E-03  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  9.99E-03  0.00E+00  5.24E-04  6.29E-04  1.62E-03  2.98E-03  2.07E-03  3.64E-03  0.00E+00  2.53E-03  0.00E+00
  1.26E-02  0.00E+00  6.28E-04  7.87E-04  1.89E-03  5.96E-03  3.46E-03  8.50E-03  1.71E-03  5.05E-03  1.12E-02
  1.58E-02  0.00E+00  7.33E-04  1.42E-03  3.78E-03  7.45E-03  6.22E-03  1.46E-02  5.13E-03  2.02E-02  3.91E-02
  1.99E-02  7.32E-05  1.05E-03  2.68E-03  6.75E-03  1.09E-02  1.31E-02  1.94E-02  1.37E-02  3.03E-02  6.15E-02
  2.51E-02  1.46E-04  1.36E-03  4.41E-03  1.11E-02  1.54E-02  2.01E-02  3.76E-02  3.42E-02  4.04E-02  8.94E-02
  3.16E-02  4.39E-04  2.09E-03  6.61E-03  1.40E-02  2.19E-02  2.84E-02  5.10E-02  6.15E-02  6.82E-02  1.28E-01
  3.98E-02  5.85E-04  3.56E-03  1.13E-02  2.22E-02  3.38E-02  4.15E-02  7.04E-02  1.03E-01  1.14E-01  1.84E-01
  5.01E-02  1.17E-03  6.07E-03  1.62E-02  3.32E-02  4.82E-02  7.40E-02  1.04E-01  1.37E-01  1.54E-01  2.74E-01
  6.30E-02  1.98E-03  1.04E-02  2.52E-02  4.65E-02  6.81E-02  1.01E-01  1.46E-01  1.86E-01  2.07E-01  3.18E-01
  7.94E-02  3.66E-03  1.57E-02  3.63E-02  6.13E-02  9.34E-02  1.36E-01  1.93E-01  2.65E-01  2.75E-01  3.97E-01
  9.99E-02  6.51E-03  2.35E-02  5.11E-02  8.94E-02  1.19E-01  1.83E-01  2.46E-01  3.18E-01  3.33E-01  4.64E-01
  1.26E-01  1.23E-02  3.50E-02  7.27E-02  1.23E-01  1.66E-01  2.40E-01  3.11E-01  3.88E-01  4.04E-01  5.98E-01
  1.58E-01  2.06E-02  5.53E-02  9.94E-02  1.57E-01  2.12E-01  2.94E-01  3.81E-01  4.74E-01  4.92E-01  6.82E-01
  1.99E-01  3.62E-02  7.87E-02  1.34E-01  2.05E-01  2.66E-01  3.58E-01  4.50E-01  5.47E-01  5.81E-01  7.37E-01
  2.51E-01  6.69E-02  1.18E-01  1.80E-01  2.64E-01  3.35E-01  4.36E-01  5.29E-01  6.21E-01  6.74E-01  8.16E-01
  3.16E-01  1.23E-01  1.77E-01  2.45E-01  3.43E-01  4.16E-01  5.11E-01  6.03E-01  6.85E-01  7.35E-01  8.77E-01
  3.98E-01  2.13E-01  2.68E-01  3.42E-01  4.32E-01  5.13E-01  6.09E-01  6.84E-01  7.71E-01  8.03E-01  9.11E-01
  5.01E-01  3.55E-01  4.10E-01  4.79E-01  5.65E-01  6.40E-01  6.98E-01  7.71E-01  8.43E-01  8.64E-01  9.39E-01
  6.30E-01  5.64E-01  6.12E-01  6.62E-01  7.24E-01  7.75E-01  8.26E-01  8.73E-01  8.99E-01  9.34E-01  9.83E-01
  7.94E-01  8.46E-01  8.62E-01  8.86E-01  9.18E-01  9.28E-01  9.56E-01  9.77E-01  9.74E-01  9.77E-01  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
