       211  1.7000e+01  9.5000e+01  0.0000e+00  6.9018e+07  6.9065e+02 -7.2345e+01  7.0107e+01 -4.5673e-02  2.7725e-05  1.5644e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.2950e+07  6.9623e+02  5.0403e+01  9.2139e+01 -6.5349e-02  3.8049e-05  2.1342e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  5.5687e+07  7.3945e+02  7.7795e+00  1.2314e+02 -9.9444e-02  4.6231e-05  1.3671e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.0632e+07  6.9813e+02  2.7086e+01  1.1082e+02 -8.0477e-02  3.9048e-05  2.5938e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.7574e+07  8.7048e+02  1.5617e+02  9.4691e+01 -6.3499e-02  2.7551e-05  8.4425e-02 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.1920e+07  6.7831e+02  1.6179e+01  1.0079e+02 -7.8573e-02  4.2624e-05  1.8300e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.0382e+07  6.2986e+02 -2.5497e+01  9.7691e+01 -7.0714e-02  4.1337e-05  2.4871e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.0830e+07  6.5327e+02 -3.7984e+01  8.3098e+01 -5.2404e-02  3.5361e-05  6.3251e-02 
       211  1.7000e+01  9.5000e+01  0.0000e+00  5.9469e+07  9.8406e+02  2.0094e+02  1.1640e+02 -8.5370e-02  3.4157e-05  7.5701e-02 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.1808e+07  6.6648e+02 -5.4400e+01  9.2203e+01 -6.6020e-02  3.6070e-05  2.4653e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.3250e+07  6.5734e+02 -3.8488e+01  7.8045e+01 -4.6706e-02  3.1310e-05  8.0717e-02 
       211  1.7000e+01  9.5000e+01  0.0000e+00  5.7722e+07  7.4960e+02  6.0095e+01  1.1114e+02 -6.1780e-02  2.7212e-05  6.3023e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.0134e+07  7.0194e+02 -4.2601e+01  8.5248e+01 -4.7099e-02  2.9035e-05  1.0836e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  5.9543e+07  7.4769e+02  3.2231e+00  8.6215e+01 -4.5452e-02  2.5493e-05  4.6025e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.2962e+07  7.5775e+02  7.5599e+01  9.9955e+01 -7.3668e-02  3.6597e-05  2.1101e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.2976e+07  6.9445e+02  3.0153e+01  8.7064e+01 -6.1258e-02  3.7198e-05  2.2683e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.0310e+07  6.4401e+02 -5.7918e+00  1.0279e+02 -7.9875e-02  4.4868e-05  2.5790e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  5.8856e+07  7.4794e+02 -1.5884e+00  8.2750e+01 -2.8334e-02  1.6866e-05  2.4102e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.0650e+07  8.1587e+02  5.2070e+00  8.4877e+01 -4.3815e-02  2.1179e-05  3.3632e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.4576e+07  6.7980e+02 -1.4206e+01  7.3666e+01 -3.0346e-02  2.1691e-05  2.4896e-01 
       211  1.7000e+01  9.5000e+01  0.0000e+00  6.9652e+07  7.6754e+02 -9.8083e+01  8.4743e+01 -6.2366e-02  2.6437e-05  4.3841e-01 
