  6.30E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  7.94E-05  5.14E-06  3.24E-04  1.29E-03  4.66E-03  1.25E-02  2.00E-02  4.05E-02  4.44E-02  5.30E-02  7.05E-02  2.30E-01  1.36E-01
  9.99E-05  7.70E-06  4.22E-04  1.69E-03  6.58E-03  2.10E-02  2.95E-02  5.30E-02  5.91E-02  6.85E-02  7.69E-02  2.64E-01  2.05E-01
  1.26E-04  2.31E-05  6.33E-04  2.58E-03  8.77E-03  3.09E-02  3.62E-02  7.01E-02  7.02E-02  8.72E-02  8.97E-02  2.87E-01  2.27E-01
  1.58E-04  4.11E-05  8.76E-04  4.44E-03  1.26E-02  3.75E-02  4.29E-02  9.35E-02  9.06E-02  1.12E-01  1.35E-01  2.99E-01  3.18E-01
  1.99E-04  5.65E-05  1.22E-03  6.54E-03  1.73E-02  5.06E-02  5.62E-02  1.20E-01  1.09E-01  1.43E-01  1.67E-01  3.45E-01  3.86E-01
  2.51E-04  7.45E-05  1.67E-03  9.20E-03  2.47E-02  6.31E-02  7.33E-02  1.45E-01  1.40E-01  1.87E-01  2.18E-01  4.02E-01  5.00E-01
  3.16E-04  9.50E-05  2.27E-03  1.21E-02  3.42E-02  8.48E-02  1.03E-01  1.82E-01  1.87E-01  2.40E-01  2.82E-01  4.71E-01  5.45E-01
  3.98E-04  1.52E-04  3.10E-03  1.69E-02  4.68E-02  1.04E-01  1.36E-01  2.40E-01  2.42E-01  2.80E-01  3.40E-01  5.29E-01  6.82E-01
  5.01E-04  2.21E-04  4.40E-03  2.24E-02  6.27E-02  1.24E-01  1.68E-01  2.83E-01  3.03E-01  3.46E-01  4.49E-01  5.86E-01  7.95E-01
  6.30E-04  3.13E-04  5.84E-03  2.96E-02  8.41E-02  1.59E-01  2.12E-01  3.40E-01  3.81E-01  4.30E-01  5.19E-01  6.90E-01  8.18E-01
  7.94E-04  4.08E-04  8.05E-03  4.11E-02  1.12E-01  2.07E-01  2.76E-01  4.07E-01  4.49E-01  5.23E-01  5.77E-01  7.36E-01  8.18E-01
  9.99E-04  6.22E-04  1.09E-02  5.38E-02  1.47E-01  2.64E-01  3.26E-01  4.80E-01  5.42E-01  5.98E-01  6.67E-01  8.05E-01  8.64E-01
  1.26E-03  8.55E-04  1.49E-02  7.05E-02  1.86E-01  3.23E-01  3.86E-01  5.55E-01  6.17E-01  6.60E-01  7.31E-01  8.39E-01  9.32E-01
  1.58E-03  1.32E-03  2.01E-02  9.21E-02  2.32E-01  3.97E-01  4.49E-01  6.28E-01  6.75E-01  7.20E-01  7.82E-01  8.97E-01  1.00E+00
  1.99E-03  2.04E-03  2.68E-02  1.15E-01  2.91E-01  4.67E-01  5.29E-01  6.96E-01  7.58E-01  7.98E-01  8.65E-01  9.54E-01  1.00E+00
  2.51E-03  3.40E-03  3.53E-02  1.44E-01  3.56E-01  5.54E-01  6.09E-01  7.80E-01  8.21E-01  8.57E-01  9.17E-01  9.77E-01  1.00E+00
  3.16E-03  5.69E-03  4.63E-02  1.77E-01  4.18E-01  6.29E-01  6.80E-01  8.47E-01  8.82E-01  9.13E-01  9.68E-01  1.00E+00  1.00E+00
  3.98E-03  9.86E-03  5.97E-02  2.14E-01  4.86E-01  6.95E-01  7.52E-01  8.91E-01  9.09E-01  9.50E-01  9.87E-01  1.00E+00  1.00E+00
  5.01E-03  1.70E-02  7.68E-02  2.57E-01  5.50E-01  7.65E-01  8.13E-01  9.30E-01  9.48E-01  9.75E-01  1.00E+00  1.00E+00  1.00E+00
  6.30E-03  2.86E-02  1.00E-01  3.04E-01  6.02E-01  8.17E-01  8.68E-01  9.53E-01  9.63E-01  9.88E-01  1.00E+00  1.00E+00  1.00E+00
  7.94E-03  4.56E-02  1.26E-01  3.49E-01  6.58E-01  8.59E-01  9.14E-01  9.67E-01  9.76E-01  9.88E-01  1.00E+00  1.00E+00  1.00E+00
  9.99E-03  6.94E-02  1.60E-01  3.98E-01  7.08E-01  8.94E-01  9.40E-01  9.78E-01  9.83E-01  9.88E-01  1.00E+00  1.00E+00  1.00E+00
  1.26E-02  1.01E-01  1.99E-01  4.46E-01  7.56E-01  9.21E-01  9.58E-01  9.84E-01  9.91E-01  9.94E-01  1.00E+00  1.00E+00  1.00E+00
  1.58E-02  1.39E-01  2.43E-01  4.96E-01  7.95E-01  9.47E-01  9.70E-01  9.92E-01  9.93E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00
  1.99E-02  1.83E-01  2.92E-01  5.45E-01  8.27E-01  9.58E-01  9.81E-01  9.94E-01  9.96E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.51E-02  2.33E-01  3.42E-01  5.89E-01  8.54E-01  9.67E-01  9.90E-01  9.95E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.16E-02  2.86E-01  3.96E-01  6.31E-01  8.79E-01  9.78E-01  9.91E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.98E-02  3.42E-01  4.50E-01  6.76E-01  9.02E-01  9.87E-01  9.93E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.01E-02  3.99E-01  5.04E-01  7.15E-01  9.19E-01  9.93E-01  9.96E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  6.30E-02  4.57E-01  5.58E-01  7.52E-01  9.34E-01  9.93E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.94E-02  5.14E-01  6.11E-01  7.86E-01  9.45E-01  9.95E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  9.99E-02  5.70E-01  6.59E-01  8.18E-01  9.56E-01  9.95E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.26E-01  6.25E-01  7.08E-01  8.45E-01  9.64E-01  9.96E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.58E-01  6.78E-01  7.53E-01  8.71E-01  9.73E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.99E-01  7.28E-01  7.98E-01  8.98E-01  9.79E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.51E-01  7.77E-01  8.39E-01  9.24E-01  9.86E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.16E-01  8.23E-01  8.76E-01  9.45E-01  9.92E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.98E-01  8.67E-01  9.11E-01  9.62E-01  9.95E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.01E-01  9.08E-01  9.41E-01  9.77E-01  9.98E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  6.30E-01  9.46E-01  9.68E-01  9.88E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.94E-01  9.82E-01  9.91E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
