  2.00E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.51E-05  3.45E-06  3.09E-04  2.31E-03  7.84E-03  1.21E-02  2.09E-02  2.93E-02  4.56E-02  5.81E-02  8.54E-02  8.24E-02  2.82E-01
  3.16E-05  8.63E-06  4.63E-04  3.41E-03  1.06E-02  1.48E-02  2.89E-02  4.07E-02  7.16E-02  7.65E-02  1.16E-01  1.29E-01  3.59E-01
  3.98E-05  1.04E-05  6.61E-04  4.75E-03  1.26E-02  2.63E-02  3.89E-02  5.20E-02  9.76E-02  9.17E-02  1.59E-01  1.41E-01  4.62E-01
  5.01E-05  2.24E-05  1.17E-03  7.55E-03  1.77E-02  3.97E-02  5.68E-02  6.83E-02  1.08E-01  9.79E-02  2.01E-01  1.88E-01  5.38E-01
  6.31E-05  3.28E-05  1.79E-03  1.06E-02  2.45E-02  4.98E-02  7.28E-02  8.13E-02  1.37E-01  1.28E-01  2.50E-01  2.71E-01  5.64E-01
  7.95E-05  5.01E-05  2.67E-03  1.47E-02  3.03E-02  6.53E-02  9.07E-02  1.14E-01  1.56E-01  1.83E-01  2.87E-01  3.65E-01  5.90E-01
  1.00E-04  6.73E-05  3.73E-03  1.85E-02  4.26E-02  8.35E-02  1.18E-01  1.50E-01  2.04E-01  2.05E-01  3.35E-01  4.59E-01  6.67E-01
  1.26E-04  1.04E-04  5.03E-03  2.33E-02  6.34E-02  1.03E-01  1.57E-01  1.82E-01  2.36E-01  2.66E-01  3.84E-01  5.41E-01  7.44E-01
  1.59E-04  1.69E-04  6.97E-03  3.34E-02  8.28E-02  1.42E-01  1.94E-01  2.36E-01  2.91E-01  3.15E-01  4.88E-01  5.88E-01  8.46E-01
  2.00E-04  2.57E-04  9.61E-03  4.53E-02  1.11E-01  1.86E-01  2.45E-01  3.06E-01  3.41E-01  4.07E-01  5.43E-01  6.82E-01  9.23E-01
  2.51E-04  3.57E-04  1.29E-02  6.07E-02  1.45E-01  2.26E-01  2.96E-01  3.69E-01  4.03E-01  4.95E-01  6.28E-01  7.53E-01  9.49E-01
  3.16E-04  5.08E-04  1.73E-02  8.01E-02  1.88E-01  2.81E-01  3.45E-01  4.33E-01  4.88E-01  5.84E-01  7.07E-01  8.12E-01  9.49E-01
  3.98E-04  7.17E-04  2.28E-02  1.05E-01  2.36E-01  3.43E-01  4.08E-01  5.25E-01  5.55E-01  6.76E-01  7.80E-01  9.29E-01  9.74E-01
  5.01E-04  1.13E-03  2.97E-02  1.36E-01  2.91E-01  4.24E-01  4.96E-01  5.93E-01  6.64E-01  7.43E-01  8.48E-01  9.65E-01  1.00E+00
  6.31E-04  1.72E-03  3.96E-02  1.69E-01  3.53E-01  4.88E-01  5.70E-01  6.78E-01  7.18E-01  8.10E-01  8.78E-01  9.76E-01  1.00E+00
  7.95E-04  2.82E-03  5.20E-02  2.13E-01  4.21E-01  5.63E-01  6.52E-01  7.59E-01  7.94E-01  8.62E-01  9.02E-01  9.76E-01  1.00E+00
  1.00E-03  4.88E-03  6.69E-02  2.63E-01  4.90E-01  6.37E-01  7.17E-01  8.10E-01  8.52E-01  8.99E-01  9.33E-01  9.76E-01  1.00E+00
  1.26E-03  8.42E-03  8.34E-02  3.14E-01  5.61E-01  7.16E-01  7.93E-01  8.73E-01  8.96E-01  9.24E-01  9.39E-01  9.76E-01  1.00E+00
  1.59E-03  1.46E-02  1.06E-01  3.75E-01  6.27E-01  7.70E-01  8.44E-01  9.19E-01  9.39E-01  9.48E-01  9.70E-01  1.00E+00  1.00E+00
  2.00E-03  2.46E-02  1.31E-01  4.35E-01  6.93E-01  8.26E-01  8.83E-01  9.45E-01  9.57E-01  9.69E-01  9.88E-01  1.00E+00  1.00E+00
  2.51E-03  3.95E-02  1.62E-01  4.96E-01  7.55E-01  8.71E-01  9.20E-01  9.67E-01  9.70E-01  9.85E-01  1.00E+00  1.00E+00  1.00E+00
  3.16E-03  6.00E-02  1.97E-01  5.50E-01  8.02E-01  9.12E-01  9.55E-01  9.82E-01  9.85E-01  9.88E-01  1.00E+00  1.00E+00  1.00E+00
  3.98E-03  8.70E-02  2.36E-01  5.99E-01  8.45E-01  9.42E-01  9.70E-01  9.92E-01  9.93E-01  9.91E-01  1.00E+00  1.00E+00  1.00E+00
