  2.51E-02  5.82E-02  1.27E-01  2.70E-01  5.20E-01  8.00E-01  8.65E-01  9.43E-01  9.50E-01  9.72E-01  9.95E-01  1.00E+00  1.00E+00
  3.16E-02  8.94E-02  1.66E-01  3.17E-01  5.75E-01  8.46E-01  8.91E-01  9.68E-01  9.68E-01  9.87E-01  1.00E+00  1.00E+00  1.00E+00
  3.98E-02  1.30E-01  2.11E-01  3.69E-01  6.21E-01  8.73E-01  9.12E-01  9.80E-01  9.71E-01  9.94E-01  1.00E+00  1.00E+00  1.00E+00
  5.01E-02  1.79E-01  2.63E-01  4.26E-01  6.67E-01  8.96E-01  9.38E-01  9.89E-01  9.86E-01  9.94E-01  1.00E+00  1.00E+00  1.00E+00
  6.31E-02  2.36E-01  3.20E-01  4.82E-01  7.10E-01  9.19E-01  9.58E-01  9.92E-01  9.93E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.95E-02  2.99E-01  3.83E-01  5.39E-01  7.46E-01  9.36E-01  9.65E-01  9.93E-01  9.96E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E-01  3.67E-01  4.48E-01  5.96E-01  7.91E-01  9.51E-01  9.70E-01  9.99E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.26E-01  4.38E-01  5.17E-01  6.52E-01  8.27E-01  9.61E-01  9.77E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.59E-01  5.10E-01  5.85E-01  7.04E-01  8.59E-01  9.70E-01  9.84E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.00E-01  5.82E-01  6.50E-01  7.59E-01  8.87E-01  9.77E-01  9.91E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.51E-01  6.54E-01  7.14E-01  8.10E-01  9.12E-01  9.84E-01  9.93E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.16E-01  7.24E-01  7.76E-01  8.55E-01  9.38E-01  9.88E-01  9.96E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.98E-01  7.91E-01  8.35E-01  8.96E-01  9.61E-01  9.93E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.01E-01  8.55E-01  8.88E-01  9.37E-01  9.78E-01  9.97E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  6.31E-01  9.16E-01  9.39E-01  9.65E-01  9.89E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.95E-01  9.72E-01  9.82E-01  9.90E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
