  6.30E-02  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  7.94E-02  3.85E-03  8.17E-03  2.09E-02  3.35E-02  2.56E-02  2.59E-02  5.38E-02  8.17E-02  1.00E-01  7.34E-02  1.81E-01  2.65E-01
  9.99E-02  3.85E-03  1.09E-02  3.14E-02  4.18E-02  4.62E-02  4.89E-02  7.31E-02  1.11E-01  1.19E-01  1.01E-01  2.36E-01  2.86E-01
  1.26E-01  6.41E-03  1.36E-02  3.31E-02  5.23E-02  6.15E-02  7.47E-02  1.00E-01  1.25E-01  1.52E-01  1.38E-01  3.19E-01  3.27E-01
  1.58E-01  7.69E-03  1.77E-02  4.18E-02  6.90E-02  8.21E-02  1.15E-01  1.50E-01  1.54E-01  1.86E-01  2.02E-01  3.47E-01  3.67E-01
  1.99E-01  8.97E-03  2.72E-02  5.23E-02  8.16E-02  1.03E-01  1.70E-01  1.73E-01  2.02E-01  2.24E-01  2.94E-01  4.58E-01  4.08E-01
  2.51E-01  1.67E-02  3.41E-02  6.45E-02  1.05E-01  1.41E-01  2.04E-01  2.12E-01  2.55E-01  2.57E-01  3.67E-01  5.14E-01  4.69E-01
  3.16E-01  3.21E-02  5.31E-02  9.06E-02  1.51E-01  1.64E-01  2.64E-01  2.65E-01  2.88E-01  3.10E-01  4.31E-01  5.83E-01  5.51E-01
  3.98E-01  5.90E-02  8.45E-02  1.24E-01  1.95E-01  2.21E-01  3.36E-01  3.00E-01  3.85E-01  4.05E-01  4.68E-01  6.67E-01  6.33E-01
  5.01E-01  1.13E-01  1.51E-01  1.81E-01  2.45E-01  3.08E-01  4.08E-01  3.73E-01  4.47E-01  5.24E-01  5.41E-01  7.50E-01  7.76E-01
  6.30E-01  2.00E-01  2.79E-01  2.87E-01  3.72E-01  4.49E-01  5.17E-01  5.12E-01  5.77E-01  6.48E-01  6.15E-01  8.06E-01  8.57E-01
  7.94E-01  5.14E-01  5.65E-01  5.75E-01  6.36E-01  6.87E-01  7.53E-01  7.54E-01  7.69E-01  8.10E-01  7.80E-01  9.17E-01  9.18E-01
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
