  1.12E-01  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.41E-01  1.09E-02  1.75E-02  2.21E-02  4.63E-02  5.88E-02  7.69E-02  7.84E-02  9.09E-02  1.60E-01  2.35E-01  2.41E-01  2.00E-01
  1.78E-01  1.09E-02  1.75E-02  3.47E-02  6.05E-02  9.09E-02  7.69E-02  1.05E-01  1.00E-01  1.93E-01  2.50E-01  2.59E-01  3.25E-01
  2.24E-01  2.17E-02  3.51E-02  4.73E-02  7.47E-02  1.39E-01  1.04E-01  1.24E-01  1.27E-01  2.18E-01  2.94E-01  3.45E-01  4.00E-01
  2.82E-01  2.45E-02  4.09E-02  6.62E-02  9.25E-02  1.60E-01  1.48E-01  1.37E-01  2.00E-01  2.61E-01  3.38E-01  3.97E-01  4.75E-01
  3.55E-01  4.08E-02  6.73E-02  1.14E-01  1.35E-01  1.93E-01  1.98E-01  2.09E-01  2.73E-01  3.78E-01  4.12E-01  4.31E-01  6.00E-01
  4.47E-01  5.98E-02  1.11E-01  1.51E-01  1.78E-01  2.35E-01  2.42E-01  2.68E-01  3.18E-01  4.45E-01  4.85E-01  5.17E-01  6.50E-01
  5.62E-01  1.41E-01  1.84E-01  2.27E-01  2.56E-01  3.16E-01  3.35E-01  3.53E-01  4.45E-01  5.55E-01  5.74E-01  6.38E-01  7.75E-01
  7.08E-01  2.83E-01  3.60E-01  3.85E-01  4.23E-01  4.76E-01  5.55E-01  4.90E-01  5.73E-01  6.47E-01  7.06E-01  7.76E-01  8.50E-01
  8.91E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
