  1.12E-03  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.41E-03  2.52E-05  4.50E-04  8.82E-04  1.62E-03  8.17E-03  1.28E-02  1.79E-02  3.67E-02  2.86E-02  9.41E-02  1.19E-01  1.85E-01
  1.78E-03  2.52E-05  5.83E-04  1.76E-03  3.83E-03  1.05E-02  1.79E-02  2.27E-02  5.43E-02  4.76E-02  1.24E-01  1.49E-01  3.15E-01
  2.24E-03  3.77E-05  8.48E-04  2.23E-03  5.74E-03  1.63E-02  2.23E-02  3.58E-02  6.71E-02  6.19E-02  1.44E-01  1.78E-01  3.52E-01
  2.82E-03  7.55E-05  1.11E-03  2.70E-03  8.10E-03  2.26E-02  2.81E-02  4.77E-02  7.99E-02  8.10E-02  1.63E-01  1.98E-01  4.07E-01
  3.55E-03  1.89E-04  1.32E-03  3.76E-03  1.12E-02  2.96E-02  3.64E-02  6.68E-02  1.02E-01  1.14E-01  2.03E-01  2.87E-01  4.81E-01
  4.47E-03  2.89E-04  2.17E-03  4.94E-03  1.63E-02  3.77E-02  5.04E-02  7.76E-02  1.31E-01  1.45E-01  2.38E-01  3.76E-01  5.93E-01
  5.62E-03  3.90E-04  2.81E-03  7.06E-03  2.22E-02  4.67E-02  6.64E-02  9.67E-02  1.61E-01  1.71E-01  3.02E-01  4.75E-01  6.48E-01
  7.08E-03  4.78E-04  3.97E-03  1.02E-02  2.78E-02  5.95E-02  9.00E-02  1.46E-01  2.06E-01  2.12E-01  3.91E-01  5.15E-01  6.67E-01
  8.91E-03  5.79E-04  5.35E-03  1.36E-02  3.71E-02  7.67E-02  1.19E-01  1.96E-01  2.70E-01  2.62E-01  4.55E-01  6.04E-01  6.85E-01
  1.12E-02  7.55E-04  7.15E-03  1.91E-02  4.93E-02  1.02E-01  1.62E-01  2.48E-01  3.13E-01  3.21E-01  5.40E-01  6.53E-01  7.41E-01
  1.41E-02  1.08E-03  1.01E-02  2.50E-02  6.22E-02  1.32E-01  2.01E-01  2.85E-01  3.59E-01  3.98E-01  6.29E-01  7.82E-01  8.33E-01
  1.78E-02  1.51E-03  1.33E-02  3.23E-02  8.00E-02  1.63E-01  2.51E-01  3.50E-01  4.27E-01  4.67E-01  7.03E-01  8.22E-01  8.52E-01
  2.24E-02  2.48E-03  1.77E-02  4.22E-02  9.99E-02  1.96E-01  3.01E-01  4.07E-01  4.92E-01  5.48E-01  7.57E-01  8.51E-01  9.63E-01
  2.82E-02  3.46E-03  2.38E-02  5.60E-02  1.27E-01  2.49E-01  3.59E-01  4.90E-01  5.62E-01  6.31E-01  8.07E-01  8.81E-01  9.63E-01
  3.55E-02  5.41E-03  3.18E-02  7.12E-02  1.57E-01  2.98E-01  4.13E-01  5.56E-01  6.21E-01  7.02E-01  8.71E-01  9.21E-01  9.63E-01
