  6.30E-04  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  7.94E-04  0.00E+00  2.68E-04  1.13E-03  3.58E-03  4.94E-03  9.70E-03  2.59E-02  1.93E-02  5.62E-02  7.41E-02  8.99E-02  1.75E-01
  9.99E-04  8.67E-06  3.92E-04  1.43E-03  4.62E-03  8.23E-03  1.87E-02  3.76E-02  3.16E-02  7.26E-02  8.99E-02  1.24E-01  2.63E-01
  1.26E-03  2.60E-05  5.37E-04  2.10E-03  5.81E-03  1.36E-02  2.70E-02  4.80E-02  4.39E-02  8.67E-02  1.16E-01  1.57E-01  3.33E-01
  1.58E-03  4.34E-05  8.26E-04  2.82E-03  8.20E-03  1.93E-02  3.74E-02  6.36E-02  6.49E-02  1.17E-01  1.64E-01  1.80E-01  4.21E-01
  1.99E-03  6.94E-05  1.14E-03  3.79E-03  1.09E-02  2.88E-02  4.99E-02  8.30E-02  8.60E-02  1.55E-01  2.33E-01  2.58E-01  5.09E-01
  2.51E-03  1.04E-04  1.59E-03  5.02E-03  1.58E-02  3.70E-02  6.30E-02  1.04E-01  1.14E-01  1.83E-01  2.80E-01  3.15E-01  5.79E-01
  3.16E-03  1.56E-04  2.39E-03  7.22E-03  2.00E-02  5.06E-02  8.10E-02  1.34E-01  1.65E-01  2.22E-01  3.49E-01  4.27E-01  6.32E-01
  3.98E-03  2.26E-04  3.28E-03  9.83E-03  2.80E-02  6.91E-02  1.04E-01  1.75E-01  2.02E-01  2.65E-01  4.18E-01  4.83E-01  6.84E-01
  5.01E-03  3.38E-04  4.35E-03  1.38E-02  3.70E-02  8.52E-02  1.30E-01  2.20E-01  2.68E-01  3.49E-01  4.81E-01  5.39E-01  7.72E-01
  6.30E-03  4.25E-04  5.84E-03  1.77E-02  4.87E-02  1.09E-01  1.68E-01  2.61E-01  3.19E-01  3.98E-01  5.66E-01  6.63E-01  8.42E-01
  7.94E-03  6.68E-04  8.07E-03  2.37E-02  6.36E-02  1.32E-01  2.08E-01  3.14E-01  3.77E-01  4.82E-01  6.40E-01  7.19E-01  9.12E-01
  9.99E-03  1.08E-03  1.08E-02  3.26E-02  7.97E-02  1.69E-01  2.64E-01  3.61E-01  4.40E-01  5.62E-01  6.98E-01  8.09E-01  9.47E-01
  1.26E-02  1.56E-03  1.45E-02  4.21E-02  1.04E-01  2.06E-01  3.25E-01  4.41E-01  5.32E-01  6.30E-01  7.88E-01  8.88E-01  9.65E-01
  1.58E-02  2.50E-03  1.95E-02  5.35E-02  1.28E-01  2.60E-01  3.89E-01  5.16E-01  6.02E-01  6.89E-01  8.52E-01  9.33E-01  9.65E-01
  1.99E-02  4.08E-03  2.55E-02  6.98E-02  1.62E-01  3.16E-01  4.45E-01  5.86E-01  6.96E-01  7.49E-01  9.15E-01  9.44E-01  9.65E-01
  2.51E-02  6.39E-03  3.47E-02  8.83E-02  2.01E-01  3.78E-01  5.08E-01  6.65E-01  7.56E-01  8.01E-01  9.52E-01  9.66E-01  9.82E-01
  3.16E-02  1.10E-02  4.64E-02  1.12E-01  2.40E-01  4.31E-01  5.74E-01  7.26E-01  8.16E-01  8.55E-01  9.68E-01  9.66E-01  9.82E-01
  3.98E-02  1.90E-02  6.29E-02  1.40E-01  2.82E-01  4.80E-01  6.32E-01  7.85E-01  8.51E-01  8.92E-01  9.74E-01  9.78E-01  1.00E+00
  5.01E-02  3.29E-02  8.51E-02  1.72E-01  3.25E-01  5.32E-01  6.86E-01  8.29E-01  8.86E-01  9.13E-01  9.84E-01  1.00E+00  1.00E+00
  6.30E-02  5.59E-02  1.15E-01  2.09E-01  3.72E-01  5.86E-01  7.36E-01  8.69E-01  9.16E-01  9.39E-01  9.95E-01  1.00E+00  1.00E+00
  7.94E-02  8.97E-02  1.56E-01  2.58E-01  4.32E-01  6.41E-01  7.77E-01  9.03E-01  9.30E-01  9.53E-01  9.95E-01  1.00E+00  1.00E+00
  9.99E-02  1.35E-01  2.08E-01  3.17E-01  4.89E-01  6.87E-01  8.16E-01  9.22E-01  9.44E-01  9.63E-01  9.95E-01  1.00E+00  1.00E+00
  1.26E-01  1.96E-01  2.73E-01  3.80E-01  5.49E-01  7.29E-01  8.53E-01  9.40E-01  9.53E-01  9.77E-01  1.00E+00  1.00E+00  1.00E+00
  1.58E-01  2.69E-01  3.48E-01  4.51E-01  6.17E-01  7.77E-01  8.82E-01  9.62E-01  9.68E-01  9.91E-01  1.00E+00  1.00E+00  1.00E+00
  1.99E-01  3.53E-01  4.30E-01  5.25E-01  6.83E-01  8.22E-01  9.03E-01  9.66E-01  9.79E-01  9.93E-01  1.00E+00  1.00E+00  1.00E+00
