  2.00E-04  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.51E-04  1.58E-06  2.47E-05  9.28E-05  3.79E-04  7.81E-04  1.23E-03  3.03E-03  5.51E-03  3.99E-03  4.21E-03
  3.16E-04  3.69E-06  4.94E-05  1.92E-04  6.87E-04  1.11E-03  2.67E-03  6.60E-03  8.62E-03  1.09E-02  1.01E-02
  3.98E-04  3.69E-06  9.32E-05  3.58E-04  1.33E-03  2.73E-03  4.73E-03  1.12E-02  1.70E-02  1.59E-02  2.02E-02
  5.01E-04  6.85E-06  1.71E-04  7.23E-04  2.75E-03  4.88E-03  8.74E-03  1.98E-02  2.56E-02  2.46E-02  4.12E-02
  6.31E-04  1.32E-05  3.06E-04  1.34E-03  4.45E-03  1.02E-02  1.76E-02  3.10E-02  3.90E-02  4.17E-02  7.23E-02
  7.95E-04  2.85E-05  5.38E-04  2.33E-03  6.92E-03  1.76E-02  2.92E-02  4.46E-02  5.94E-02  6.52E-02  1.08E-01
  1.00E-03  5.38E-05  9.24E-04  3.74E-03  1.18E-02  3.02E-02  4.35E-02  6.80E-02  8.54E-02  1.03E-01  1.59E-01
  1.26E-03  8.64E-05  1.46E-03  5.89E-03  1.92E-02  4.55E-02  6.47E-02  1.01E-01  1.20E-01  1.53E-01  2.33E-01
  1.59E-03  1.40E-04  2.25E-03  9.24E-03  2.92E-02  6.84E-02  9.54E-02  1.41E-01  1.70E-01  2.13E-01  3.21E-01
  2.00E-03  2.43E-04  3.48E-03  1.41E-02  4.24E-02  9.83E-02  1.36E-01  1.99E-01  2.32E-01  2.83E-01  4.02E-01
  2.51E-03  4.02E-04  5.35E-03  2.03E-02  6.15E-02  1.37E-01  1.89E-01  2.65E-01  3.02E-01  3.53E-01  5.06E-01
  3.16E-03  6.65E-04  7.83E-03  2.91E-02  8.58E-02  1.83E-01  2.48E-01  3.39E-01  3.92E-01  4.40E-01  6.11E-01
  3.98E-03  1.13E-03  1.14E-02  4.03E-02  1.16E-01  2.41E-01  3.17E-01  4.20E-01  4.82E-01  5.29E-01  7.05E-01
  5.01E-03  1.95E-03  1.65E-02  5.61E-02  1.52E-01  3.11E-01  4.01E-01  5.02E-01  5.71E-01  6.16E-01  7.93E-01
  6.31E-03  3.43E-03  2.37E-02  7.47E-02  1.96E-01  3.86E-01  4.83E-01  5.88E-01  6.57E-01  7.09E-01  8.63E-01
  7.95E-03  6.24E-03  3.32E-02  9.91E-02  2.46E-01  4.59E-01  5.72E-01  6.70E-01  7.37E-01  7.89E-01  9.13E-01
  1.00E-02  1.12E-02  4.63E-02  1.28E-01  3.03E-01  5.35E-01  6.46E-01  7.45E-01  8.11E-01  8.55E-01  9.50E-01
  1.26E-02  2.00E-02  6.37E-02  1.64E-01  3.63E-01  6.09E-01  7.21E-01  8.10E-01  8.65E-01  9.01E-01  9.67E-01
  1.59E-02  3.39E-02  8.69E-02  2.04E-01  4.24E-01  6.77E-01  7.86E-01  8.62E-01  9.10E-01  9.40E-01  9.81E-01
  2.00E-02  5.51E-02  1.17E-01  2.49E-01  4.83E-01  7.38E-01  8.41E-01  9.05E-01  9.43E-01  9.60E-01  9.91E-01
  2.51E-02  8.47E-02  1.55E-01  2.98E-01  5.38E-01  7.89E-01  8.83E-01  9.32E-01  9.62E-01  9.79E-01  9.96E-01
  3.16E-02  1.23E-01  2.00E-01  3.50E-01  5.95E-01  8.32E-01  9.13E-01  9.53E-01  9.75E-01  9.88E-01  9.99E-01
  3.98E-02  1.70E-01  2.51E-01  4.06E-01  6.47E-01  8.65E-01  9.38E-01  9.71E-01  9.83E-01  9.92E-01  1.00E+00
  5.01E-02  2.24E-01  3.08E-01  4.62E-01  6.93E-01  8.96E-01  9.54E-01  9.81E-01  9.92E-01  9.96E-01  1.00E+00
  6.31E-02  2.84E-01  3.69E-01  5.19E-01  7.36E-01  9.17E-01  9.68E-01  9.88E-01  9.95E-01  9.98E-01  1.00E+00
  7.95E-02  3.48E-01  4.32E-01  5.76E-01  7.77E-01  9.35E-01  9.75E-01  9.91E-01  9.97E-01  9.99E-01  1.00E+00
  1.00E-01  4.15E-01  4.97E-01  6.29E-01  8.14E-01  9.49E-01  9.81E-01  9.94E-01  9.99E-01  9.99E-01  1.00E+00
  1.26E-01  4.84E-01  5.61E-01  6.83E-01  8.47E-01  9.61E-01  9.86E-01  9.96E-01  1.00E+00  9.99E-01  1.00E+00
  1.59E-01  5.53E-01  6.25E-01  7.34E-01  8.77E-01  9.71E-01  9.90E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00
  2.00E-01  6.21E-01  6.87E-01  7.82E-01  9.02E-01  9.78E-01  9.95E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00
  2.51E-01  6.87E-01  7.47E-01  8.28E-01  9.26E-01  9.84E-01  9.97E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00
  3.16E-01  7.51E-01  8.02E-01  8.70E-01  9.47E-01  9.90E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.98E-01  8.13E-01  8.55E-01  9.08E-01  9.64E-01  9.94E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.01E-01  8.71E-01  9.04E-01  9.42E-01  9.78E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  6.31E-01  9.25E-01  9.48E-01  9.71E-01  9.90E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.95E-01  9.76E-01  9.85E-01  9.93E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
