  1.12E-04  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.41E-04  1.18E-06  1.94E-05  7.34E-05  3.22E-04  1.25E-03  1.80E-03  2.06E-03  3.48E-03  6.19E-03  1.44E-02
  1.78E-04  3.15E-06  5.63E-05  1.87E-04  8.19E-04  2.21E-03  3.04E-03  5.23E-03  7.23E-03  1.20E-02  2.34E-02
  2.24E-04  7.08E-06  1.09E-04  3.99E-04  1.43E-03  4.71E-03  6.54E-03  8.22E-03  1.39E-02  2.13E-02  3.77E-02
  2.82E-04  1.14E-05  1.96E-04  9.54E-04  3.22E-03  8.46E-03  1.27E-02  1.55E-02  2.22E-02  3.33E-02  5.84E-02
  3.55E-04  1.81E-05  3.26E-04  1.65E-03  5.91E-03  1.31E-02  2.10E-02  2.80E-02  3.43E-02  4.83E-02  8.72E-02
  4.47E-04  3.46E-05  5.65E-04  2.80E-03  9.12E-03  2.05E-02  3.43E-02  4.58E-02  5.70E-02  7.85E-02  1.33E-01
  5.62E-04  5.50E-05  9.21E-04  4.46E-03  1.47E-02  3.20E-02  5.24E-02  6.93E-02  8.60E-02  1.18E-01  1.74E-01
  7.08E-04  8.41E-05  1.56E-03  7.04E-03  2.33E-02  5.07E-02  8.09E-02  1.02E-01  1.23E-01  1.60E-01  2.49E-01
  8.91E-04  1.37E-04  2.51E-03  1.13E-02  3.54E-02  7.71E-02  1.14E-01  1.49E-01  1.72E-01  2.27E-01  3.28E-01
  1.12E-03  2.21E-04  3.87E-03  1.68E-02  5.35E-02  1.09E-01  1.58E-01  2.07E-01  2.39E-01  3.00E-01  4.12E-01
  1.41E-03  3.44E-04  5.76E-03  2.47E-02  7.68E-02  1.52E-01  2.10E-01  2.75E-01  3.10E-01  3.81E-01  5.07E-01
  1.78E-03  5.80E-04  8.31E-03  3.55E-02  1.07E-01  2.05E-01  2.66E-01  3.55E-01  3.97E-01  4.74E-01  6.14E-01
  2.24E-03  9.75E-04  1.23E-02  5.03E-02  1.45E-01  2.67E-01  3.45E-01  4.48E-01  4.83E-01  5.71E-01  6.96E-01
  2.82E-03  1.64E-03  1.76E-02  6.96E-02  1.93E-01  3.37E-01  4.22E-01  5.47E-01  5.76E-01  6.60E-01  7.89E-01
  3.55E-03  2.89E-03  2.51E-02  9.30E-02  2.46E-01  4.15E-01  5.11E-01  6.27E-01  6.68E-01  7.43E-01  8.58E-01
  4.47E-03  5.32E-03  3.53E-02  1.23E-01  3.07E-01  4.93E-01  5.93E-01  7.05E-01  7.46E-01  8.15E-01  9.10E-01
  5.62E-03  9.69E-03  4.87E-02  1.57E-01  3.72E-01  5.75E-01  6.73E-01  7.79E-01  8.14E-01  8.80E-01  9.43E-01
  7.08E-03  1.74E-02  6.65E-02  1.97E-01  4.38E-01  6.57E-01  7.44E-01  8.35E-01  8.71E-01  9.24E-01  9.69E-01
  8.91E-03  2.99E-02  8.94E-02  2.42E-01  5.04E-01  7.28E-01  8.08E-01  8.87E-01  9.13E-01  9.53E-01  9.85E-01
  1.12E-02  4.86E-02  1.19E-01  2.89E-01  5.68E-01  7.91E-01  8.59E-01  9.25E-01  9.45E-01  9.73E-01  9.93E-01
  1.41E-02  7.45E-02  1.55E-01  3.41E-01  6.24E-01  8.39E-01  9.03E-01  9.53E-01  9.66E-01  9.86E-01  9.98E-01
  1.78E-02  1.08E-01  1.96E-01  3.92E-01  6.79E-01  8.76E-01  9.32E-01  9.70E-01  9.78E-01  9.91E-01  9.99E-01
  2.24E-02  1.49E-01  2.44E-01  4.45E-01  7.25E-01  9.07E-01  9.55E-01  9.81E-01  9.88E-01  9.95E-01  9.99E-01
  2.82E-02  1.97E-01  2.95E-01  4.97E-01  7.65E-01  9.29E-01  9.70E-01  9.89E-01  9.93E-01  9.98E-01  1.00E+00
  3.55E-02  2.50E-01  3.50E-01  5.49E-01  8.01E-01  9.47E-01  9.79E-01  9.94E-01  9.95E-01  9.99E-01  1.00E+00
  4.47E-02  3.07E-01  4.07E-01  6.00E-01  8.34E-01  9.59E-01  9.87E-01  9.96E-01  9.98E-01  1.00E+00  1.00E+00
  5.62E-02  3.67E-01  4.65E-01  6.47E-01  8.61E-01  9.71E-01  9.91E-01  9.98E-01  9.99E-01  1.00E+00  1.00E+00
  7.08E-02  4.28E-01  5.22E-01  6.92E-01  8.84E-01  9.77E-01  9.94E-01  9.99E-01  9.99E-01  1.00E+00  1.00E+00
  8.91E-02  4.89E-01  5.79E-01  7.34E-01  9.06E-01  9.82E-01  9.96E-01  9.99E-01  9.99E-01  1.00E+00  1.00E+00
  1.12E-01  5.50E-01  6.35E-01  7.75E-01  9.24E-01  9.86E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.41E-01  6.09E-01  6.88E-01  8.12E-01  9.39E-01  9.91E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.78E-01  6.67E-01  7.38E-01  8.46E-01  9.54E-01  9.93E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.24E-01  7.23E-01  7.86E-01  8.77E-01  9.66E-01  9.96E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.82E-01  7.76E-01  8.32E-01  9.07E-01  9.76E-01  9.97E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
