  2.00E-03  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.51E-03  0.00E+00  0.00E+00  1.56E-04  1.66E-04  0.00E+00  0.00E+00  1.20E-03  1.75E-03  5.33E-03  1.89E-02
  3.16E-03  0.00E+00  1.69E-04  3.11E-04  3.33E-04  1.25E-03  6.78E-04  2.40E-03  3.50E-03  1.07E-02  1.89E-02
  3.98E-03  2.39E-05  2.53E-04  3.89E-04  1.16E-03  2.09E-03  1.36E-03  9.59E-03  7.01E-03  1.07E-02  3.77E-02
  5.01E-03  2.39E-05  4.22E-04  8.55E-04  1.66E-03  3.34E-03  3.39E-03  1.68E-02  1.75E-02  3.20E-02  5.66E-02
  6.31E-03  7.16E-05  6.33E-04  1.40E-03  2.66E-03  7.10E-03  9.49E-03  2.16E-02  2.45E-02  4.80E-02  6.92E-02
  7.95E-03  1.19E-04  8.02E-04  2.49E-03  4.83E-03  1.38E-02  1.69E-02  3.48E-02  3.50E-02  6.67E-02  1.26E-01
  1.00E-02  1.43E-04  1.52E-03  3.89E-03  7.82E-03  1.88E-02  2.78E-02  4.92E-02  5.95E-02  1.01E-01  1.64E-01
  1.26E-02  2.39E-04  2.40E-03  6.22E-03  1.26E-02  3.63E-02  4.68E-02  6.83E-02  9.46E-02  1.55E-01  2.45E-01
  1.59E-02  5.01E-04  3.46E-03  9.56E-03  2.06E-02  5.34E-02  6.85E-02  9.35E-02  1.24E-01  2.13E-01  3.02E-01
  2.00E-02  6.20E-04  5.57E-03  1.36E-02  3.06E-02  7.64E-02  9.56E-02  1.25E-01  1.72E-01  2.61E-01  4.15E-01
  2.51E-02  9.78E-04  8.61E-03  2.03E-02  4.68E-02  1.03E-01  1.19E-01  1.70E-01  2.22E-01  3.39E-01  5.16E-01
  3.16E-02  1.65E-03  1.25E-02  3.06E-02  6.32E-02  1.35E-01  1.61E-01  2.22E-01  2.78E-01  3.97E-01  5.72E-01
  3.98E-02  3.63E-03  1.83E-02  4.21E-02  8.64E-02  1.66E-01  2.01E-01  2.89E-01  3.64E-01  4.85E-01  7.30E-01
  5.01E-02  6.46E-03  2.63E-02  5.84E-02  1.10E-01  2.13E-01  2.66E-01  3.55E-01  4.52E-01  5.73E-01  7.80E-01
  6.31E-02  1.08E-02  3.81E-02  7.84E-02  1.46E-01  2.61E-01  3.22E-01  4.26E-01  5.43E-01  6.59E-01  8.36E-01
  7.95E-02  1.91E-02  5.51E-02  1.06E-01  1.87E-01  3.18E-01  3.80E-01  5.00E-01  6.08E-01  7.41E-01  8.93E-01
  1.00E-01  3.45E-02  8.01E-02  1.40E-01  2.35E-01  3.88E-01  4.48E-01  5.73E-01  6.71E-01  7.92E-01  9.25E-01
  1.26E-01  6.04E-02  1.15E-01  1.86E-01  2.89E-01  4.46E-01  5.17E-01  6.49E-01  7.27E-01  8.27E-01  9.62E-01
  1.59E-01  9.90E-02  1.64E-01  2.45E-01  3.49E-01  5.10E-01  5.72E-01  7.18E-01  7.93E-01  8.64E-01  9.94E-01
  2.00E-01  1.57E-01  2.30E-01  3.12E-01  4.24E-01  5.78E-01  6.38E-01  7.87E-01  8.60E-01  8.91E-01  9.94E-01
  2.51E-01  2.37E-01  3.14E-01  3.95E-01  5.06E-01  6.54E-01  7.04E-01  8.33E-01  8.90E-01  9.20E-01  9.94E-01
  3.16E-01  3.41E-01  4.17E-01  4.98E-01  5.98E-01  7.34E-01  7.74E-01  8.74E-01  9.23E-01  9.52E-01  1.00E+00
  3.98E-01  4.65E-01  5.33E-01  6.06E-01  6.93E-01  8.06E-01  8.35E-01  9.23E-01  9.58E-01  9.65E-01  1.00E+00
  5.01E-01  6.10E-01  6.66E-01  7.22E-01  7.91E-01  8.77E-01  8.93E-01  9.58E-01  9.82E-01  9.76E-01  1.00E+00
  6.31E-01  7.65E-01  8.02E-01  8.41E-01  8.78E-01  9.40E-01  9.46E-01  9.81E-01  9.95E-01  9.89E-01  1.00E+00
  7.95E-01  9.24E-01  9.39E-01  9.55E-01  9.68E-01  9.85E-01  9.87E-01  9.98E-01  9.98E-01  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
