  6.30E-02  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  7.94E-02  1.48E-03  1.62E-03  0.00E+00  2.27E-03  1.00E-02  0.00E+00  5.03E-03  0.00E+00  1.83E-02  1.54E-02
  9.99E-02  2.97E-03  3.25E-03  6.09E-03  9.07E-03  1.00E-02  1.15E-02  1.51E-02  1.36E-02  3.67E-02  1.54E-02
  1.26E-01  2.97E-03  4.87E-03  1.01E-02  1.36E-02  3.33E-02  1.92E-02  3.52E-02  3.40E-02  7.34E-02  6.15E-02
  1.58E-01  2.97E-03  9.74E-03  1.42E-02  1.81E-02  4.33E-02  2.69E-02  4.52E-02  5.44E-02  1.28E-01  9.23E-02
  1.99E-01  2.97E-03  1.14E-02  3.25E-02  2.72E-02  6.33E-02  3.46E-02  7.54E-02  6.12E-02  1.74E-01  1.69E-01
  2.51E-01  5.93E-03  2.60E-02  4.06E-02  5.90E-02  8.33E-02  6.54E-02  1.26E-01  1.09E-01  2.20E-01  2.62E-01
  3.16E-01  1.93E-02  4.38E-02  7.30E-02  9.98E-02  1.37E-01  1.00E-01  1.91E-01  1.84E-01  2.57E-01  3.69E-01
  3.98E-01  4.15E-02  7.31E-02  9.94E-02  1.38E-01  2.03E-01  1.77E-01  2.91E-01  2.65E-01  3.49E-01  4.46E-01
  5.01E-01  1.22E-01  1.25E-01  1.52E-01  2.00E-01  2.70E-01  2.73E-01  3.67E-01  4.01E-01  4.22E-01  5.54E-01
  6.30E-01  2.46E-01  2.31E-01  2.84E-01  3.20E-01  4.00E-01  4.04E-01  4.52E-01  5.37E-01  5.69E-01  6.62E-01
  7.94E-01  5.82E-01  5.67E-01  5.90E-01  6.60E-01  6.33E-01  7.19E-01  7.04E-01  7.41E-01  8.26E-01  8.46E-01
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
