  6.30E-04  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  7.94E-04  4.06E-06  2.18E-05  1.13E-04  3.63E-04  9.17E-04  1.63E-03  2.47E-03  2.61E-03  3.82E-03  8.86E-03
  9.99E-04  7.10E-06  4.60E-05  2.21E-04  6.40E-04  1.88E-03  3.35E-03  4.48E-03  5.44E-03  1.15E-02  1.40E-02
  1.26E-03  9.13E-06  9.20E-05  4.00E-04  1.19E-03  3.38E-03  4.98E-03  8.03E-03  9.57E-03  1.84E-02  2.21E-02
  1.58E-03  1.52E-05  1.86E-04  6.99E-04  1.92E-03  5.26E-03  7.68E-03  1.53E-02  1.96E-02  2.74E-02  4.58E-02
  1.99E-03  3.15E-05  3.54E-04  1.14E-03  3.30E-03  8.74E-03  1.36E-02  2.44E-02  2.76E-02  4.76E-02  7.23E-02
  2.51E-03  5.58E-05  5.88E-04  1.95E-03  5.88E-03  1.49E-02  2.25E-02  3.88E-02  4.68E-02  7.43E-02  1.18E-01
  3.16E-03  8.32E-05  1.01E-03  3.28E-03  9.44E-03  2.34E-02  3.62E-02  5.96E-02  7.11E-02  1.06E-01  1.70E-01
  3.98E-03  1.51E-04  1.66E-03  5.01E-03  1.48E-02  3.62E-02  5.32E-02  8.82E-02  1.10E-01  1.51E-01  2.38E-01
  5.01E-03  2.50E-04  2.57E-03  7.71E-03  2.21E-02  5.29E-02  7.60E-02  1.26E-01  1.68E-01  2.01E-01  3.19E-01
  6.30E-03  3.93E-04  3.86E-03  1.16E-02  3.18E-02  7.56E-02  1.08E-01  1.70E-01  2.18E-01  2.60E-01  4.04E-01
  7.94E-03  6.29E-04  5.84E-03  1.71E-02  4.56E-02  1.05E-01  1.53E-01  2.26E-01  2.84E-01  3.35E-01  5.05E-01
  9.99E-03  1.05E-03  8.67E-03  2.49E-02  6.30E-02  1.41E-01  2.01E-01  2.90E-01  3.65E-01  4.26E-01  5.94E-01
  1.26E-02  1.73E-03  1.28E-02  3.51E-02  8.63E-02  1.85E-01  2.60E-01  3.62E-01  4.46E-01  5.23E-01  6.86E-01
  1.58E-02  2.93E-03  1.83E-02  4.87E-02  1.14E-01  2.34E-01  3.26E-01  4.49E-01  5.30E-01  6.10E-01  7.79E-01
  1.99E-02  5.17E-03  2.60E-02  6.55E-02  1.48E-01  2.89E-01  3.99E-01  5.39E-01  6.15E-01  7.00E-01  8.44E-01
  2.51E-02  9.17E-03  3.70E-02  8.72E-02  1.89E-01  3.50E-01  4.70E-01  6.16E-01  6.88E-01  7.71E-01  9.00E-01
  3.16E-02  1.67E-02  5.23E-02  1.14E-01  2.34E-01  4.14E-01  5.41E-01  6.92E-01  7.59E-01  8.36E-01  9.38E-01
  3.98E-02  2.96E-02  7.37E-02  1.48E-01  2.83E-01  4.81E-01  6.10E-01  7.64E-01  8.13E-01  8.89E-01  9.61E-01
  5.01E-02  5.08E-02  1.03E-01  1.90E-01  3.37E-01  5.43E-01  6.73E-01  8.15E-01  8.63E-01  9.29E-01  9.76E-01
  6.30E-02  8.15E-02  1.42E-01  2.38E-01  3.95E-01  6.04E-01  7.30E-01  8.57E-01  9.00E-01  9.57E-01  9.86E-01
  7.94E-02  1.25E-01  1.92E-01  2.93E-01  4.54E-01  6.62E-01  7.80E-01  8.91E-01  9.26E-01  9.70E-01  9.91E-01
  9.99E-02  1.80E-01  2.51E-01  3.56E-01  5.16E-01  7.19E-01  8.23E-01  9.18E-01  9.48E-01  9.81E-01  9.95E-01
  1.26E-01  2.48E-01  3.21E-01  4.24E-01  5.79E-01  7.68E-01  8.58E-01  9.39E-01  9.63E-01  9.89E-01  9.96E-01
  1.58E-01  3.25E-01  3.97E-01  4.98E-01  6.42E-01  8.10E-01  8.91E-01  9.54E-01  9.74E-01  9.91E-01  9.97E-01
  1.99E-01  4.10E-01  4.80E-01  5.73E-01  7.05E-01  8.49E-01  9.16E-01  9.65E-01  9.82E-01  9.94E-01  9.99E-01
  2.51E-01  5.00E-01  5.66E-01  6.50E-01  7.65E-01  8.87E-01  9.39E-01  9.76E-01  9.89E-01  9.97E-01  9.99E-01
  3.16E-01  5.94E-01  6.53E-01  7.25E-01  8.22E-01  9.18E-01  9.57E-01  9.85E-01  9.94E-01  9.98E-01  9.99E-01
  3.98E-01  6.89E-01  7.39E-01  7.98E-01  8.74E-01  9.46E-01  9.73E-01  9.91E-01  9.95E-01  9.99E-01  1.00E+00
  5.01E-01  7.83E-01  8.23E-01  8.67E-01  9.21E-01  9.68E-01  9.85E-01  9.96E-01  9.97E-01  1.00E+00  1.00E+00
  6.30E-01  8.74E-01  9.02E-01  9.29E-01  9.61E-01  9.85E-01  9.94E-01  9.98E-01  9.99E-01  1.00E+00  1.00E+00
  7.94E-01  9.60E-01  9.71E-01  9.81E-01  9.90E-01  9.97E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
